"","species","site","Date","Sample","Time.Code2","dfw","order","area","salinity","shoot.density","fetch","abundance","TimeID","function.","taxon","group","eelgrss.epifauna"
"5937","Lacuna.spp.","CB",2012-05-26,1,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"5938","Lacuna.spp.","CB",2012-07-05,7,"C",5.8,4,1.02,16.36666667,5,24845,2,"CB.C","grazer","gastropod","gastropod","yes"
"5939","Lacuna.spp.","RP",2012-05-22,2,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"5940","Lacuna.spp.","WI",2012-06-30,3,"C",10.6,8,0.63,20.96666667,7.9,191429,3,"WI.C","grazer","gastropod","gastropod","yes"
"5941","Lacuna.spp.","EI",2012-07-23,16,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"5942","Lacuna.spp.","NB",2012-05-24,16,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"5943","Lacuna.spp.","WI",2012-06-30,16,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"5944","Lacuna.spp.","CB",2012-05-26,4,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"5945","Lacuna.spp.","DC",2012-06-27,15,"C",14.4,9,4.34,24.86666667,12.5,32046,2,"DC.C","grazer","gastropod","gastropod","yes"
"5946","Lacuna.spp.","NB",2012-07-10,14,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"5947","Lacuna.spp.","RP",2012-07-03,11,"C",5.4,5,2.41,21.1,7.9,50551,1,"RP.C","grazer","gastropod","gastropod","yes"
"5948","Lacuna.spp.","RP",2012-07-03,5,"C",5.4,5,2.41,21.1,7.9,50551,2,"RP.C","grazer","gastropod","gastropod","yes"
"5949","Lacuna.spp.","NB",2012-08-09,10,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"5950","Lacuna.spp.","DC",2012-06-27,10,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"5951","Lacuna.spp.","DC",2012-06-27,2,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","grazer","gastropod","gastropod","yes"
"5952","Lacuna.spp.","RP",2012-08-07,5,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"5953","Lacuna.spp.","RP",2012-08-07,8,"E",5.4,5,2.41,21.1,7.9,50551,1,"RP.E","grazer","gastropod","gastropod","yes"
"5954","Lacuna.spp.","WI",2012-08-05,3,"E",10.6,8,0.63,20.96666667,7.9,191429,8,"WI.E","grazer","gastropod","gastropod","yes"
"5955","Lacuna.spp.","CB",2012-08-11,13,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"5956","Lacuna.spp.","DC",2012-05-28,8,"A",14.4,9,4.34,24.86666667,12.5,32046,2,"DC.A","grazer","gastropod","gastropod","yes"
"5957","Lacuna.spp.","BI",2012-06-20,1,"C",5,3,0.61,15.7,NA,51587,3,"BI.C","grazer","gastropod","gastropod","yes"
"5958","Lacuna.spp.","RP",2012-08-07,15,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"5959","Lacuna.spp.","WI",2012-08-05,9,"E",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.E","grazer","gastropod","gastropod","yes"
"5960","Lacuna.spp.","CB",2012-05-26,3,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"5961","Lacuna.spp.","NB",2012-08-09,13,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"5962","Lacuna.spp.","BE",2012-06-15,3,"C",9.4,7,0.12,23.5,NA,58973,4,"BE.C","grazer","gastropod","gastropod","yes"
"5963","Lacuna.spp.","RP",2012-07-03,8,"C",5.4,5,2.41,21.1,7.9,50551,3,"RP.C","grazer","gastropod","gastropod","yes"
"5964","Lacuna.spp.","NB",2012-07-10,4,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"5965","Lacuna.spp.","EI",2012-07-23,14,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"5966","Lacuna.spp.","RP",2012-08-07,2,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"5967","Lacuna.spp.","BE",2012-06-15,2,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"5968","Lacuna.spp.","WI",2012-06-30,17,"C",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.C","grazer","gastropod","gastropod","yes"
"5969","Lacuna.spp.","WI",2012-06-30,10,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"5970","Lacuna.spp.","RP",2012-08-07,10,"E",5.4,5,2.41,21.1,7.9,50551,1,"RP.E","grazer","gastropod","gastropod","yes"
"5971","Lacuna.spp.","CC",2012-07-25,8,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"5972","Lacuna.spp.","DC",2012-05-28,3,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"5973","Lacuna.spp.","CB",2012-05-26,15,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"5974","Lacuna.spp.","DC",2012-06-27,13,"C",14.4,9,4.34,24.86666667,12.5,32046,1,"DC.C","grazer","gastropod","gastropod","yes"
"5975","Lacuna.spp.","NB",2012-08-09,8,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"5976","Lacuna.spp.","WI",2012-06-30,12,"C",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.C","grazer","gastropod","gastropod","yes"
"5977","Lacuna.spp.","RP",2012-08-07,4,"E",5.4,5,2.41,21.1,7.9,50551,1,"RP.E","grazer","gastropod","gastropod","yes"
"5978","Lacuna.spp.","CB",2012-08-11,6,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","grazer","gastropod","gastropod","yes"
"5979","Lacuna.spp.","RP",2012-07-03,4,"C",5.4,5,2.41,21.1,7.9,50551,3,"RP.C","grazer","gastropod","gastropod","yes"
"5980","Lacuna.spp.","WI",2012-06-30,8,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"5981","Lacuna.spp.","NB",2012-08-09,1,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"5982","Lacuna.spp.","CB",2012-08-11,12,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"5983","Lacuna.spp.","CB",2012-08-11,8,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","grazer","gastropod","gastropod","yes"
"5984","Lacuna.spp.","DC",2012-05-28,5,"A",14.4,9,4.34,24.86666667,12.5,32046,2,"DC.A","grazer","gastropod","gastropod","yes"
"5985","Lacuna.spp.","RP",2012-08-07,9,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"5986","Lacuna.spp.","RP",2012-08-07,12,"E",5.4,5,2.41,21.1,7.9,50551,1,"RP.E","grazer","gastropod","gastropod","yes"
"5987","Lacuna.spp.","CB",2012-07-05,1,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"5988","Lacuna.spp.","CB",2012-08-11,9,"E",5.8,4,1.02,16.36666667,5,24845,2,"CB.E","grazer","gastropod","gastropod","yes"
"5989","Lacuna.spp.","WI",2012-08-05,4,"E",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.E","grazer","gastropod","gastropod","yes"
"5990","Lacuna.spp.","RP",2012-05-22,5,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"5991","Lacuna.spp.","WI",2012-05-20,6,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"5992","Lacuna.spp.","BE",2012-06-15,11,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","grazer","gastropod","gastropod","yes"
"5993","Lacuna.spp.","CB",2012-08-11,7,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"5994","Lacuna.spp.","DC",2012-05-28,13,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"5995","Lacuna.spp.","NB",2012-07-10,2,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"5996","Lacuna.spp.","RP",2012-05-22,8,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"5997","Lacuna.spp.","NB",2012-08-09,14,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"5998","Lacuna.spp.","WI",2012-06-30,13,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"5999","Lacuna.spp.","CC",2012-07-25,9,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"6000","Lacuna.spp.","CB",2012-07-05,12,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"6001","Lacuna.spp.","DC",2012-06-27,11,"C",14.4,9,4.34,24.86666667,12.5,32046,2,"DC.C","grazer","gastropod","gastropod","yes"
"6002","Lacuna.spp.","NB",2012-07-10,10,"C",1,1,11.33,15.66666667,8,68719,1,"NB.C","grazer","gastropod","gastropod","yes"
"6003","Lacuna.spp.","BI",2012-06-20,13,"C",5,3,0.61,15.7,NA,51587,1,"BI.C","grazer","gastropod","gastropod","yes"
"6004","Lacuna.spp.","CB",2012-07-05,6,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"6005","Lacuna.spp.","WI",2012-05-20,5,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"6006","Lacuna.spp.","NB",2012-05-24,15,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6007","Lacuna.spp.","EI",2012-07-23,4,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"6008","Lacuna.spp.","WI",2012-06-30,14,"C",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.C","grazer","gastropod","gastropod","yes"
"6009","Lacuna.spp.","NB",2012-08-09,12,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"6010","Lacuna.spp.","RP",2012-07-03,7,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","grazer","gastropod","gastropod","yes"
"6011","Lacuna.spp.","CC",2012-07-25,11,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"6012","Lacuna.spp.","WI",2012-08-05,2,"E",10.6,8,0.63,20.96666667,7.9,191429,4,"WI.E","grazer","gastropod","gastropod","yes"
"6013","Lacuna.spp.","BE",2012-06-15,4,"C",9.4,7,0.12,23.5,NA,58973,2,"BE.C","grazer","gastropod","gastropod","yes"
"6014","Lacuna.spp.","NB",2012-05-24,6,"A",1,1,11.33,15.66666667,8,68719,1,"NB.A","grazer","gastropod","gastropod","yes"
"6015","Lacuna.spp.","NB",2012-08-09,5,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"6016","Lacuna.spp.","CB",2012-05-26,6,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"6017","Lacuna.spp.","RP",2012-07-03,16,"C",5.4,5,2.41,21.1,7.9,50551,4,"RP.C","grazer","gastropod","gastropod","yes"
"6018","Lacuna.spp.","EI",2012-07-23,13,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","grazer","gastropod","gastropod","yes"
"6019","Lacuna.spp.","NB",2012-05-24,11,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6020","Lacuna.spp.","RP",2012-08-07,1,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","grazer","gastropod","gastropod","yes"
"6021","Lacuna.spp.","CB",2012-05-26,9,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"6022","Lacuna.spp.","RP",2012-07-03,3,"C",5.4,5,2.41,21.1,7.9,50551,2,"RP.C","grazer","gastropod","gastropod","yes"
"6023","Lacuna.spp.","CB",2012-07-05,4,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"6024","Lacuna.spp.","NB",2012-07-10,13,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"6025","Lacuna.spp.","CC",2012-07-25,10,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"6026","Lacuna.spp.","NB",2012-05-24,3,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6027","Lacuna.spp.","NB",2012-07-10,8,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"6028","Lacuna.spp.","CB",2012-08-11,5,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"6029","Lacuna.spp.","CB",2012-08-11,4,"E",5.8,4,1.02,16.36666667,5,24845,4,"CB.E","grazer","gastropod","gastropod","yes"
"6030","Lacuna.spp.","NB",2012-07-10,9,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"6031","Lacuna.spp.","BE",2012-06-15,12,"C",9.4,7,0.12,23.5,NA,58973,2,"BE.C","grazer","gastropod","gastropod","yes"
"6032","Lacuna.spp.","CC",2012-07-25,16,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"6033","Lacuna.spp.","NB",2012-05-24,14,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6034","Lacuna.spp.","NB",2012-08-09,9,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","grazer","gastropod","gastropod","yes"
"6035","Lacuna.spp.","DC",2012-05-28,1,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"6036","Lacuna.spp.","DC",2012-05-28,2,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","grazer","gastropod","gastropod","yes"
"6037","Lacuna.spp.","WI",2012-05-20,7,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","grazer","gastropod","gastropod","yes"
"6038","Lacuna.spp.","RP",2012-05-22,16,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"6039","Lacuna.spp.","WI",2012-06-30,11,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","grazer","gastropod","gastropod","yes"
"6040","Lacuna.spp.","RP",2012-07-03,15,"C",5.4,5,2.41,21.1,7.9,50551,1,"RP.C","grazer","gastropod","gastropod","yes"
"6041","Lacuna.spp.","RP",2012-05-22,14,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"6042","Lacuna.spp.","CB",2012-08-11,1,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","grazer","gastropod","gastropod","yes"
"6043","Lacuna.spp.","WI",2012-08-05,8,"E",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.E","grazer","gastropod","gastropod","yes"
"6044","Lacuna.spp.","WI",2012-05-20,10,"A",10.6,8,0.63,20.96666667,7.9,191429,5,"WI.A","grazer","gastropod","gastropod","yes"
"6045","Lacuna.spp.","BE",2012-06-15,13,"C",9.4,7,0.12,23.5,NA,58973,5,"BE.C","grazer","gastropod","gastropod","yes"
"6046","Lacuna.spp.","CB",2012-07-05,2,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","grazer","gastropod","gastropod","yes"
"6047","Lacuna.spp.","NB",2012-07-10,7,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","grazer","gastropod","gastropod","yes"
"6048","Lacuna.spp.","NB",2012-05-24,12,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6049","Lacuna.spp.","CC",2012-07-25,7,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","grazer","gastropod","gastropod","yes"
"6050","Lacuna.spp.","WI",2012-08-05,5,"E",10.6,8,0.63,20.96666667,7.9,191429,9,"WI.E","grazer","gastropod","gastropod","yes"
"6051","Lacuna.spp.","CB",2012-05-26,5,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","grazer","gastropod","gastropod","yes"
"6052","Lacuna.spp.","RP",2012-05-22,15,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","grazer","gastropod","gastropod","yes"
"6053","Lacuna.spp.","CB",2012-08-11,3,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","grazer","gastropod","gastropod","yes"
"6054","Lacuna.spp.","WI",2012-08-05,6,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","grazer","gastropod","gastropod","yes"
"6055","Lacuna.spp.","NB",2012-05-24,13,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","grazer","gastropod","gastropod","yes"
"6056","Lacuna.spp.","RP",2012-07-03,14,"C",5.4,5,2.41,21.1,7.9,50551,2,"RP.C","grazer","gastropod","gastropod","yes"
"6057","Lacuna.spp.","WI",2012-05-20,9,"A",10.6,8,0.63,20.96666667,7.9,191429,3,"WI.A","grazer","gastropod","gastropod","yes"
"6058","Lacuna.spp.","NB",2012-05-24,1,"A",1,1,11.33,15.66666667,8,68719,3,"NB.A","grazer","gastropod","gastropod","yes"
"6059","Lacuna.spp.","RP",2012-07-03,2,"C",5.4,5,2.41,21.1,7.9,50551,1,"RP.C","grazer","gastropod","gastropod","yes"
"6060","Lacuna.spp.","WI",2012-08-05,7,"E",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.E","grazer","gastropod","gastropod","yes"
"6061","Leptochelia.dubia","NB",2012-07-10,12,"C",1,1,11.33,15.66666667,8,68719,2,"NB.C","detritovore","tanaid","crustacean","yes"
"6062","Leptochelia.dubia","WI",2012-06-30,6,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","detritovore","tanaid","crustacean","yes"
"6063","Leptochelia.dubia","CB",2012-08-11,15,"E",5.8,4,1.02,16.36666667,5,24845,5,"CB.E","detritovore","tanaid","crustacean","yes"
"6064","Leptochelia.dubia","NB",2012-08-09,8,"E",1,1,11.33,15.66666667,8,68719,1,"NB.E","detritovore","tanaid","crustacean","yes"
"6065","Leptochelia.dubia","DC",2012-08-03,13,"E",14.4,9,4.34,24.86666667,12.5,32046,1,"DC.E","detritovore","tanaid","crustacean","yes"
"6066","Leptochelia.dubia","NB",2012-08-09,15,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","detritovore","tanaid","crustacean","yes"
"6067","Leptochelia.dubia","DC",2012-08-03,12,"E",14.4,9,4.34,24.86666667,12.5,32046,1,"DC.E","detritovore","tanaid","crustacean","yes"
"6068","Leptochelia.dubia","BI",2012-06-20,1,"C",5,3,0.61,15.7,NA,51587,8,"BI.C","detritovore","tanaid","crustacean","yes"
"6069","Leptochelia.dubia","WI",2012-05-20,10,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","detritovore","tanaid","crustacean","yes"
"6070","Leptochelia.dubia","CB",2012-08-11,8,"E",5.8,4,1.02,16.36666667,5,24845,3,"CB.E","detritovore","tanaid","crustacean","yes"
"6071","Leptochelia.dubia","BE",2012-06-15,9,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","detritovore","tanaid","crustacean","yes"
"6072","Leptochelia.dubia","BE",2012-06-15,3,"C",9.4,7,0.12,23.5,NA,58973,1,"BE.C","detritovore","tanaid","crustacean","yes"
"6073","Leptochelia.dubia","RP",2012-08-07,3,"E",5.4,5,2.41,21.1,7.9,50551,4,"RP.E","detritovore","tanaid","crustacean","yes"
"6074","Leptochelia.dubia","CB",2012-08-11,1,"E",5.8,4,1.02,16.36666667,5,24845,51,"CB.E","detritovore","tanaid","crustacean","yes"
"6075","Leptochelia.dubia","RP",2012-05-22,15,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","detritovore","tanaid","crustacean","yes"
"6076","Leptochelia.dubia","NB",2012-07-10,9,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","detritovore","tanaid","crustacean","yes"
"6077","Leptochelia.dubia","DC",2012-06-27,4,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","detritovore","tanaid","crustacean","yes"
"6078","Leptochelia.dubia","NB",2012-07-10,16,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","detritovore","tanaid","crustacean","yes"
"6079","Leptochelia.dubia","DC",2012-08-03,11,"E",14.4,9,4.34,24.86666667,12.5,32046,5,"DC.E","detritovore","tanaid","crustacean","yes"
"6080","Leptochelia.dubia","NB",2012-08-09,7,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","detritovore","tanaid","crustacean","yes"
"6081","Leptochelia.dubia","WI",2012-08-05,15,"E",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.E","detritovore","tanaid","crustacean","yes"
"6082","Leptochelia.dubia","RP",2012-07-03,8,"C",5.4,5,2.41,21.1,7.9,50551,27,"RP.C","detritovore","tanaid","crustacean","yes"
"6083","Leptochelia.dubia","RP",2012-07-03,3,"C",5.4,5,2.41,21.1,7.9,50551,16,"RP.C","detritovore","tanaid","crustacean","yes"
"6084","Leptochelia.dubia","CB",2012-07-05,12,"C",5.8,4,1.02,16.36666667,5,24845,1,"CB.C","detritovore","tanaid","crustacean","yes"
"6085","Leptochelia.dubia","BE",2012-06-15,1,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","detritovore","tanaid","crustacean","yes"
"6086","Leptochelia.dubia","DC",2012-08-03,7,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","detritovore","tanaid","crustacean","yes"
"6087","Leptochelia.dubia","BE",2012-06-15,12,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","detritovore","tanaid","crustacean","yes"
"6088","Leptochelia.dubia","NB",2012-07-10,6,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","detritovore","tanaid","crustacean","yes"
"6089","Leptochelia.dubia","WI",2012-06-30,5,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","detritovore","tanaid","crustacean","yes"
"6090","Leptochelia.dubia","RP",2012-07-03,9,"C",5.4,5,2.41,21.1,7.9,50551,2,"RP.C","detritovore","tanaid","crustacean","yes"
"6091","Leptochelia.dubia","RP",2012-05-22,11,"A",5.4,5,2.41,21.1,7.9,50551,1,"RP.A","detritovore","tanaid","crustacean","yes"
"6092","Leptochelia.dubia","WI",2012-06-30,3,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","detritovore","tanaid","crustacean","yes"
"6093","Leptochelia.dubia","RP",2012-05-22,9,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","detritovore","tanaid","crustacean","yes"
"6094","Leptochelia.dubia","CC",2012-07-25,10,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","detritovore","tanaid","crustacean","yes"
"6095","Leptochelia.dubia","BI",2012-06-20,14,"C",5,3,0.61,15.7,NA,51587,2,"BI.C","detritovore","tanaid","crustacean","yes"
"6096","Leptochelia.dubia","NB",2012-08-09,6,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","detritovore","tanaid","crustacean","yes"
"6097","Leptochelia.dubia","BI",2012-06-20,6,"C",5,3,0.61,15.7,NA,51587,2,"BI.C","detritovore","tanaid","crustacean","yes"
"6098","Leptochelia.dubia","DC",2012-08-03,8,"E",14.4,9,4.34,24.86666667,12.5,32046,3,"DC.E","detritovore","tanaid","crustacean","yes"
"6099","Leptochelia.dubia","EI",2012-07-23,1,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","detritovore","tanaid","crustacean","yes"
"6100","Leptochelia.dubia","WI",2012-05-20,4,"A",10.6,8,0.63,20.96666667,7.9,191429,15,"WI.A","detritovore","tanaid","crustacean","yes"
"6101","Leptochelia.dubia","WI",2012-08-05,14,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","detritovore","tanaid","crustacean","yes"
"6102","Leptochelia.dubia","BI",2012-06-20,11,"C",5,3,0.61,15.7,NA,51587,4,"BI.C","detritovore","tanaid","crustacean","yes"
"6103","Leptochelia.dubia","WI",2012-05-20,5,"A",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.A","detritovore","tanaid","crustacean","yes"
"6104","Leptochelia.dubia","NB",2012-07-10,7,"C",1,1,11.33,15.66666667,8,68719,2,"NB.C","detritovore","tanaid","crustacean","yes"
"6105","Leptochelia.dubia","RP",2012-05-22,16,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","detritovore","tanaid","crustacean","yes"
"6106","Leptochelia.dubia","BI",2012-06-20,7,"C",5,3,0.61,15.7,NA,51587,7,"BI.C","detritovore","tanaid","crustacean","yes"
"6107","Leptochelia.dubia","DC",2012-05-28,6,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","detritovore","tanaid","crustacean","yes"
"6108","Leptochelia.dubia","WI",2012-08-05,13,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","detritovore","tanaid","crustacean","yes"
"6109","Leptochelia.dubia","NB",2012-07-10,13,"C",1,1,11.33,15.66666667,8,68719,4,"NB.C","detritovore","tanaid","crustacean","yes"
"6110","Leptochelia.dubia","NB",2012-07-10,15,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","detritovore","tanaid","crustacean","yes"
"6111","Leptochelia.dubia","DC",2012-05-28,15,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","detritovore","tanaid","crustacean","yes"
"6112","Leptochelia.dubia","WI",2012-06-30,7,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","detritovore","tanaid","crustacean","yes"
"6113","Leptochelia.dubia","WI",2012-05-20,12,"A",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.A","detritovore","tanaid","crustacean","yes"
"6114","Leptochelia.dubia","NB",2012-05-24,13,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","detritovore","tanaid","crustacean","yes"
"6115","Leptochelia.dubia","DC",2012-08-03,10,"E",14.4,9,4.34,24.86666667,12.5,32046,1,"DC.E","detritovore","tanaid","crustacean","yes"
"6116","Leptochelia.dubia","NB",2012-05-24,8,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","detritovore","tanaid","crustacean","yes"
"6117","Leptochelia.dubia","NB",2012-07-10,8,"C",1,1,11.33,15.66666667,8,68719,1,"NB.C","detritovore","tanaid","crustacean","yes"
"6118","Leptochelia.dubia","NB",2012-05-24,14,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","detritovore","tanaid","crustacean","yes"
